,Length,0 kPa,10 kPa,20 kPa,30 kPa,40 kPa,50 kPa,60 kPa
44,124.45083465401359,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
45,124.35220504592652,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
46,124.25348054854214,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
47,124.1546612371941,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
48,124.05574718728825,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
49,123.95673847430287,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
50,123.85763517378841,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
51,123.75843736136761,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
52,123.65914511273506,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
53,123.5597585036577,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
54,123.46027760997437,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
55,123.36070250759575,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
56,123.26103327250458,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
57,123.16126998075536,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
58,123.06141270847431,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
59,122.9614615318594,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
60,122.86141652718031,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
61,122.76127777077821,0.0,23.328288948312704,46.65657789662541,69.98486684493813,93.31315579325081,116.64144474156353,139.96973368987625
62,122.6610453390659,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156355,139.96973368987625
63,122.56071930852765,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
64,122.46029975571913,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
65,122.35978675726729,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
66,122.25918038987056,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
67,122.15848073029852,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
68,122.0576878553919,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
69,121.95680184206269,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
70,121.85582276729377,0.0,23.328288948312704,46.65657789662541,69.98486684493813,93.31315579325081,116.64144474156353,139.96973368987625
71,121.7547507081392,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
72,121.65358574172387,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
73,121.55232794524363,0.0,23.32828894831271,46.65657789662542,69.98486684493813,93.31315579325084,116.64144474156353,139.96973368987625
74,121.45097739596518,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
75,121.34953417122597,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
76,121.2479983484341,0.0,23.328288948312707,46.656577896625414,69.98486684493814,93.31315579325083,116.64144474156353,139.96973368987628
77,121.14637000506852,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
78,121.04464921867854,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
79,120.94283606688413,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
80,120.84093062737578,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
81,120.73893297791444,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
82,120.63684319633118,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
83,120.53466136052766,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
84,120.43238754847562,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
85,120.33002183821696,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
86,120.22756430786384,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
87,120.12501503559837,0.0,23.328288948312704,46.65657789662541,69.98486684493813,93.31315579325081,116.64144474156353,139.96973368987625
88,120.02237409967272,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
89,119.91964157840908,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
90,119.81681755019933,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
91,119.71390209350531,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
92,119.61089528685861,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
93,119.5077972088605,0.0,23.328288948312704,46.65657789662541,69.98486684493813,93.31315579325081,116.64144474156353,139.96973368987625
94,119.40460793818193,0.0,23.328288948312704,46.65657789662541,69.98486684493813,93.31315579325081,116.64144474156353,139.96973368987625
95,119.30132755356344,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
96,119.19795613381508,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
97,119.09449375781638,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
98,118.99094050451613,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
99,118.88729645293273,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
100,118.78356168215369,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
101,118.67973627133581,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
102,118.57582029970497,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
103,118.47181384655626,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
104,118.36771699125374,0.0,23.328288948312707,46.656577896625414,69.98486684493814,93.31315579325083,116.64144474156353,139.96973368987628
105,118.2635298132305,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156355,139.96973368987625
106,118.15925239198853,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
107,118.05488480709865,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
108,117.95042713820057,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
109,117.84587946500268,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
110,117.74124186728203,0.0,23.328288948312707,46.656577896625414,69.98486684493814,93.31315579325083,116.64144474156353,139.96973368987628
111,117.63651442488431,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
112,117.53169721772379,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
113,117.42679032578324,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
114,117.3217938291138,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
115,117.21670780783501,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
116,117.11153234213477,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
117,117.00626751226929,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
118,116.90091339856275,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
119,116.79547008140763,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
120,116.68993764126452,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
121,116.5843161586618,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
122,116.47860571419612,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
123,116.37280638853169,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
124,116.26691826240072,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
125,116.16094141660315,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
126,116.05487593200662,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
127,115.94872188954638,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
128,115.84247937022533,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
129,115.73614845511378,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
130,115.62972922534946,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
131,115.52322176213771,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
132,115.41662614675107,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
133,115.30994246052921,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
134,115.20317078487919,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156355,139.96973368987625
135,115.09631120127518,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
136,114.98936379125838,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
137,114.88232863643704,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
138,114.77520581848634,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
139,114.6679954191484,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
140,114.56069752023205,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
141,114.45331220361311,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
142,114.34583955123385,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
143,114.2382796451034,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
144,114.13063256729728,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
145,114.02289839995775,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
146,113.9150772252933,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
147,113.80716912557894,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
148,113.69917418315602,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
149,113.59109248043205,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
150,113.48292409988085,0.0,23.328288948312704,46.65657789662541,69.98486684493813,93.31315579325081,116.64144474156353,139.96973368987625
151,113.37466912404236,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
152,113.26632763552257,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
153,113.15789971699343,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
154,113.04938545119307,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
155,112.9407849209252,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
156,112.83209820905958,0.0,23.32828894831271,46.65657789662542,69.98486684493813,93.31315579325084,116.64144474156353,139.96973368987625
157,112.7233253985316,0.0,23.32828894831271,46.65657789662542,69.98486684493813,93.31315579325084,116.64144474156353,139.96973368987625
158,112.6144665723425,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
159,112.5055218135589,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
160,112.39649120531332,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
161,112.28737483080354,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
162,112.17817277329297,0.0,23.328288948312704,46.65657789662541,69.98486684493813,93.31315579325081,116.64144474156353,139.96973368987625
163,112.06888511611014,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
164,111.95951194264916,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
165,111.85005333636926,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
166,111.74050938079495,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
167,111.63088015951574,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
168,111.52116575618632,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
169,111.41136625452631,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
170,111.30148173832035,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
171,111.19151229141784,0.0,23.32828894831271,46.65657789662542,69.98486684493813,93.31315579325084,116.64144474156352,139.96973368987625
172,111.08145799773304,0.0,23.328288948312704,46.65657789662541,69.98486684493813,93.31315579325081,116.64144474156353,139.96973368987625
173,110.971318941245,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
174,110.86109520599733,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
175,110.75078687609842,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
176,110.64039403572106,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
177,110.5299167691026,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
178,110.41935516054487,0.0,23.328288948312704,46.65657789662541,69.98486684493813,93.31315579325081,116.64144474156353,139.96973368987625
179,110.3087092944139,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
180,110.19797925514015,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
181,110.08716512721827,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156355,139.96973368987625
182,109.97626699520706,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
183,109.86528494372945,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
184,109.75421905747238,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
185,109.64306942118678,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
186,109.53183611968743,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
187,109.42051923785306,0.0,23.328288948312704,46.65657789662541,69.98486684493813,93.31315579325081,116.64144474156353,139.96973368987625
188,109.30911886062604,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156352,139.96973368987625
189,109.19763507301263,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156355,139.96973368987625
190,109.0860679600826,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
191,108.97441760696934,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
192,108.8626840988697,0.0,23.32828894831271,46.65657789662542,69.98486684493813,93.31315579325084,116.64144474156353,139.96973368987625
193,108.75086752104417,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
194,108.63896795881638,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
195,108.52698549757346,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
196,108.41492022276573,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
197,108.30277221990674,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
198,108.19054157457307,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
199,108.07822837240448,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156352,139.96973368987625
200,107.96583269910374,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
201,107.85335464043636,0.0,23.328288948312704,46.65657789662541,69.98486684493813,93.31315579325081,116.64144474156353,139.96973368987625
202,107.74079428223095,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
203,107.62815171037875,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
204,107.51542701083383,0.0,23.328288948312704,46.65657789662541,69.98486684493813,93.31315579325081,116.64144474156353,139.96973368987625
205,107.40262026961291,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
206,107.28973157279528,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
207,107.17676100652281,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
208,107.06370865699981,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
209,106.95057461049302,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
210,106.8373589533315,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
211,106.72406177190659,0.0,23.32828894831271,46.65657789662542,69.98486684493813,93.31315579325084,116.64144474156353,139.96973368987625
212,106.61068315267185,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
213,106.49722318214299,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
214,106.3836819468978,0.0,23.328288948312704,46.65657789662541,69.98486684493813,93.31315579325081,116.64144474156353,139.96973368987625
215,106.27005953357597,0.0,23.32828894831271,46.65657789662542,69.98486684493813,93.31315579325084,116.64144474156353,139.96973368987625
216,106.15635602887933,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
217,106.04257151957142,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156352,139.96973368987625
218,105.9287060924777,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
219,105.81475983448529,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
220,105.70073283254307,0.0,23.32828894831271,46.65657789662542,69.98486684493813,93.31315579325084,116.64144474156353,139.96973368987625
221,105.58662517366149,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
222,105.47243694491259,0.0,23.328288948312704,46.65657789662541,69.98486684493813,93.31315579325081,116.64144474156353,139.96973368987625
223,105.35816823342974,0.0,23.328288948312707,46.656577896625414,69.98486684493813,93.31315579325083,116.64144474156353,139.96973368987625
